                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1261                                     1552                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.4444912921976782E+007                  3.7143809303990388E-003                  2.9277091933362349E+003                  1.6124980363229130E+005                  1.5607986658799830E+003                  1.1136372248449165E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6526468674410031E-011                  3.2472065663159815E-008                  0.0000000000000000E+000                  1.3726589057703678E-001                  1.0664837123610347E-006                  1.1909413802417298E+001                  0.0000000000000000E+000                  3.6938779715024057E+000                  1.2888052316705281E-004                  3.4028624700167849E+000                  4.3779469158148465E-001                  2.3587901421397255E-002                  1.8541343097033534E+000                  1.2698396522588757E+000                  6.2917857301198721E+000                  4.5311433240938781E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7882662962762195E+008                  1.3271365178778165E+001                  7.3856919724225707E+005                  3.4638133721038116E+010                  4.3206327783197728E-003                  7.0692940611230964E+006                  3.7978512397116722E+010                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.5584678402657450E+014                               "r24.08.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250604"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      11                  1.1909413568397687E+001                  3.1933468733714729E+000                  3.4665281061452888E+000                 -8.9726464194164723E+000                  2.2815498189672678E+000                  6.7059455534439594E-001                  3.0937968388879517E-001                  2.0025760766808842E-002                  1.4332840146396345E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1909413372551699E+001                  3.1933468635010676E+000                  3.4665282435270797E+000                 -8.9726454717202433E+000                  2.2815509171731265E+000                  6.7059455534439605E-001                  3.0937968388879522E-001                  2.0025760766808731E-002                  1.4332871423833191E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1909413030906824E+001                  3.1933468462826164E+000                  3.4665284841936206E+000                 -8.9726438115400367E+000                  2.2815528410172230E+000                  6.7059455534439594E-001                  3.0937968388879517E-001                  2.0025760766808842E-002                  1.4332926216007899E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.1909412430968585E+001                  3.1933468160466241E+000                  3.4665289071255336E+000                 -8.9726408940514997E+000                  2.2815562218514125E+000                  6.7059455534439594E-001                  3.0937968388879522E-001                  2.0025760766808842E-002                  1.4333022504581621E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.1909411376222277E+001                  3.1933467628893268E+000                  3.4665296539591757E+000                 -8.9726357422261209E+000                  2.2815621918739537E+000                  6.7059455534439572E-001                  3.0937968388879533E-001                  2.0025760766808953E-002                  1.4333192536621192E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.1909409509025100E+001                  3.1933466687870524E+000                  3.4665310158543030E+000                 -8.9726263476276564E+000                  2.2815730784998269E+000                  6.7059455534439516E-001                  3.0937968388879566E-001                  2.0025760766809175E-002                  1.4333502603320609E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.1909406047816885E+001                  3.1933464943540413E+000                  3.4665336225021472E+000                 -8.9726083667176919E+000                  2.2815939151171221E+000                  6.7059455534439327E-001                  3.0937968388879672E-001                  2.0025760766809952E-002                  1.4334096078087558E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.1909399310286377E+001                  3.1933461548190896E+000                  3.4665386359488486E+000                 -8.9725737842565110E+000                  2.2816339900048983E+000                  6.7059455534438650E-001                  3.0937968388880055E-001                  2.0025760766812950E-002                  1.4335237569827526E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.1909386431344615E+001                  3.1933455058398255E+000                  3.4665476945419371E+000                 -8.9725113010278292E+000                  2.2817063971274445E+000                  6.7059455534436363E-001                  3.0937968388881382E-001                  2.0025760766822609E-002                  1.4337300235652152E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.1909363862918118E+001                  3.1933443687569572E+000                  3.4665629120721775E+000                 -8.9724063422035467E+000                  2.2818280266678217E+000                  6.7059455534429324E-001                  3.0937968388885417E-001                  2.0025760766852585E-002                  1.4340765753126619E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.1909326874035621E+001                  3.1933425055478892E+000                  3.4665874783348984E+000                 -8.9722369209124579E+000                  2.2820243590126283E+000                  6.7059455534409562E-001                  3.0937968388896747E-001                  2.0025760766936962E-002                  1.4346361451811815E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.1909267692671225E+001                  3.1933395255689483E+000                  3.4666270881867205E+000                 -8.9719637991847758E+000                  2.2823408682931197E+000                  6.7059455534356116E-001                  3.0937968388927406E-001                  2.0025760767164780E-002                  1.4355386798027324E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.1909171748966909E+001                  3.1933346973907071E+000                  3.4666940410788865E+000                 -8.9715022814602108E+000                  2.2828757161601319E+000                  6.7059455534206858E-001                  3.0937968389013032E-001                  2.0025760767801160E-002                  1.4370650622172350E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.1909005309678276E+001                  3.1933263301755135E+000                  3.4668172030524076E+000                 -8.9706538055000351E+000                  2.2838590585849006E+000                  6.7059455533745860E-001                  3.0937968389277493E-001                  2.0025760769766476E-002                  1.4398754715961330E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.1908688532261278E+001                  3.1933104349307992E+000                  3.4669856266194521E+000                 -8.9694940927645437E+000                  2.2852031401919581E+000                  6.7059455532638801E-001                  3.0937968389912651E-001                  2.0025760774485479E-002                  1.4437256838311664E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.1908343131988502E+001                  3.1932931476875770E+000                  3.4672829203285565E+000                 -8.9674509721686384E+000                  2.2875715531465195E+000                  6.7059455529794321E-001                  3.0937968391544984E-001                  2.0025760786607005E-002                  1.4505338477896728E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.1907516859397491E+001                  3.1932519786252600E+000                  3.4677773815869881E+000                 -8.9640589118770411E+000                  2.2915041773334246E+000                  6.7059455521743150E-001                  3.0937968396168836E-001                  2.0025760820880145E-002                  1.4619079724534281E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.1906384069613509E+001                  3.1931959576485944E+000                  3.4687252038520984E+000                 -8.9575957246747837E+000                  2.2990021201124704E+000                  6.7059455498733722E-001                  3.0937968409407718E-001                  2.0025760918585656E-002                  1.4838275364229966E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.1903733789991513E+001                  3.1930667442045344E+000                  3.4707379551997288E+000                 -8.9440282120188019E+000                  2.3147606880779743E+000                  6.7059455422216341E-001                  3.0937968453754539E-001                  2.0025761240291207E-002                  1.5309160391907497E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1898224911364734E+001                  3.1928060709452151E+000                  3.4738436454446080E+000                 -8.9234962226840810E+000                  2.3386571235314499E+000                  6.7059455205813800E-001                  3.0937968581608011E-001                  2.0025762125781887E-002                  1.6050332406472280E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.1890807363260672E+001                  3.1924705992840501E+000                  3.4767981299024924E+000                 -8.9044882399513110E+000                  2.3608490891760510E+000                  6.7059454756594483E-001                  3.0937968855786252E-001                  2.0025763876192704E-002                  1.6768439337443805E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.1885597713343239E+001                  3.1922446358163294E+000                  3.4798414365422023E+000                 -8.8856640915544229E+000                  2.3829393022461693E+000                  6.7059454009058217E-001                  3.0937969329102694E-001                  2.0025766618390950E-002                  1.7511261216618265E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.1877602357501553E+001                  3.1919119139709498E+000                  3.4847360850280293E+000                 -8.8570770407838708E+000                  2.4167539226638484E+000                  6.7059451392923108E-001                  3.0937971049720953E-001                  2.0025775573559335E-002                  1.8702749106183133E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.1864088693184041E+001                  3.1913838084708162E+000                  3.4900306641688390E+000                 -8.8287715301983933E+000                  2.4506804409557970E+000                  6.7059444055685846E-001                  3.0937976156799341E-001                  2.0025797875148132E-002                  1.9962360360643080E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.1854358378764827E+001                  3.1910264556246997E+000                  3.4938006358910489E+000                 -8.8103184814336384E+000                  2.4731148936884839E+000                  6.7059434685406771E-001                  3.0937982981372469E-001                  2.0025823332207593E-002                  2.0828860285448602E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.1847730570341565E+001                  3.1907926935760620E+000                  3.4976996516305308E+000                 -8.7926346345650419E+000                  2.4948987499918851E+000                  6.7059420767081723E-001                  3.0937993327719820E-001                  2.0025859051984618E-002                  2.1694510069976442E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.1837671768302087E+001                  3.1904513993009878E+000                  3.5022184884597363E+000                 -8.7741708996816978E+000                  2.5180955090428387E+000                  6.7059395982372427E-001                  3.0938012100287765E-001                  2.0025919173398021E-002                  2.2636744998199357E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.1829059781954994E+001                  3.1901707556125785E+000                  3.5079614049561445E+000                 -8.7532989700882435E+000                  2.5449535665431702E+000                  6.7059367932609915E-001                  3.0938033856364483E-001                  2.0025982110255969E-002                  2.3751244746786154E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.1814813140822565E+001                  3.1897271686779045E+000                  3.5150392715264629E+000                 -8.7321306782595229E+000                  2.5734592524336195E+000                  6.7059338116604172E-001                  3.0938057469079711E-001                  2.0026044143161226E-002                  2.4937628045905335E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.1803275814534702E+001                  3.1893840983174568E+000                  3.5235462804901663E+000                 -8.7114689624976780E+000                  2.6028843870781664E+000                  6.7059306765011029E-001                  3.0938082541885159E-001                  2.0026106931038123E-002                  2.6152747148526352E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.1786423369853955E+001                  3.1889049030503878E+000                  3.5350550311123081E+000                 -8.6918146242869696E+000                  2.6343196700679519E+000                  6.7059303948218563E-001                  3.0938084796342491E-001                  2.0026112554389464E-002                  2.7363551034941109E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.1770841062903358E+001                  3.1884801044669224E+000                  3.5444429419328207E+000                 -8.6811160226418043E+000                  2.6545759769113251E+000                  6.7059239647063307E-001                  3.0938136585198484E-001                  2.0026237677382097E-002                  2.8045984516428896E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.1764301430362682E+001                  3.1883058014792653E+000                  3.5510107115399414E+000                 -8.6750829706578827E+000                  2.6672733607152304E+000                  6.7059222310259192E-001                  3.0938150738335812E-001                  2.0026269514049955E-002                  2.8438309872455526E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.1756453871313868E+001                  3.1880992519100566E+000                  3.5569284630418636E+000                 -8.6709439683558536E+000                  2.6774052235641772E+000                  6.7059208769681022E-001                  3.0938161894664290E-001                  2.0026293356546931E-002                  2.8710634585297416E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.1752530091789462E+001                  3.1879968474777476E+000                  3.5637701081053939E+000                 -8.6668667524595548E+000                  2.6883989720823163E+000                  6.7059193477745027E-001                  3.0938174594348927E-001                  2.0026319279060401E-002                  2.8981441996872228E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.1743374606232512E+001                  3.1877598589222806E+000                  3.5721324929783758E+000                 -8.6635119669152765E+000                  2.7001953471635480E+000                  6.7059176049339819E-001                  3.0938189416928247E-001                  2.0026345337319285E-002                  2.9206176107574660E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.1738142900199970E+001                  3.1876253063873832E+000                  3.5793657646473060E+000                 -8.6613210072864959E+000                  2.7096789876853560E+000                  6.7059158238814665E-001                  3.0938205150521797E-001                  2.0026366106635329E-002                  2.9353880806986105E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.1731530708586442E+001                  3.1874559276428531E+000                  3.5913530505755995E+000                 -8.6589583958614416E+000                  2.7241148801890707E+000                  6.7059114469327208E-001                  3.0938245809942250E-001                  2.0026397207305369E-002                  2.9513973075846683E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.1719628763682092E+001                  3.1871522041388376E+000                  3.6068946181620452E+000                 -8.6575953406399151E+000                  2.7411163878008180E+000                  6.7058972629607760E-001                  3.0938383765626043E-001                  2.0026436047661966E-002                  2.9606628616259137E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.1708962186213030E+001                  3.1868803187106636E+000                  3.6212298952039861E+000                 -8.6564843316323632E+000                  2.7566423932025401E+000                  6.7058545323988406E-001                  3.0938807185445305E-001                  2.0026474905662894E-002                  2.9682090173642546E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.1698266585114826E+001                  3.1866078783059559E+000                  3.6320874170912738E+000                 -8.6551411104827167E+000                  2.7688964893781995E+000                  6.7057315098081227E-001                  3.0940034931132931E-001                  2.0026499707858414E-002                  2.9772947164723790E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.1691581834428449E+001                  3.1864378692615616E+000                  3.6407514197038853E+000                 -8.6537252889891292E+000                  2.7790118274813520E+000                  6.7054908096378185E-001                  3.0942441909598317E-001                  2.0026499940234976E-002                  2.9868026878532964E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.1683560133604797E+001                  3.1862342598411506E+000                  3.6503420458505857E+000                 -8.6516637064895594E+000                  2.7906839061938760E+000                  6.7047817037141311E-001                  3.0949540392878055E-001                  2.0026425699806394E-002                  3.0003806096988974E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.1674201482643866E+001                  3.1859974805886462E+000                  3.6592994994958286E+000                 -8.6492090442965868E+000                  2.8020658981085615E+000                  6.7029833426196217E-001                  3.0967551336590826E-001                  2.0026152372129569E-002                  3.0157693053064129E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.1666179781820215E+001                  3.1857953646563248E+000                  3.6678001253554964E+000                 -8.6465031697563770E+000                  2.8131700015450689E+000                  6.6995386173111182E-001                  3.1002056024099811E-001                  2.0025578027890067E-002                  3.0315003265654273E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.1656821130859289E+001                  3.1855606735335456E+000                  3.6777862236138992E+000                 -8.6429332806275738E+000                  2.8264756993087259E+000                  6.6924141816326110E-001                  3.1073423655455901E-001                  2.0024345282179890E-002                  3.0500256721025474E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.1644788579623807E+001                  3.1852608449780631E+000                  3.6856585609718278E+000                 -8.6399352849866737E+000                  2.8370474108240797E+000                  6.6843733226809132E-001                  3.1153973066059287E-001                  2.0022937071315861E-002                  3.0637786885696208E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.1639381876819625E+001                  3.1851268462802094E+000                  3.6917305428817424E+000                 -8.6376760687077692E+000                  2.8451259266541569E+000                  6.6775829790644781E-001                  3.1221995458327573E-001                  2.0021747510276411E-002                  3.0735047961919352E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.1631183469230729E+001                  3.1849244777858305E+000                  3.7003703767555614E+000                 -8.6348515904528416E+000                  2.8562491443428524E+000                  6.6681970161510218E-001                  3.1316019136210638E-001                  2.0020107022791445E-002                  3.0848691742450474E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.1620252259112204E+001                  3.1846559659384774E+000                  3.7082312022049067E+000                 -8.6331425864390763E+000                  2.8655757744036516E+000                  6.6609948078185610E-001                  3.1388166458709449E-001                  2.0018854631049354E-002                  3.0903464489899119E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.1614786654052942E+001                  3.1845220512734271E+000                  3.7150826110352599E+000                 -8.6322074614623396E+000                  2.8732035649735415E+000                  6.6557504574602944E-001                  3.1440700908892466E-001                  2.0017945165045958E-002                  3.0921332620103820E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.1606588246464046E+001                  3.1843213795716285E+000                  3.7242581982259928E+000                 -8.6323419413742499E+000                  2.8821936216049715E+000                  6.6520710371375769E-001                  3.1477558756427254E-001                  2.0017308721969718E-002                  3.0877590788059003E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.1598389838875153E+001                  3.1841203670369489E+000                  3.7330798395824307E+000                 -8.6338756576129025E+000                  2.8895540495957173E+000                  6.6508362339353466E-001                  3.1489928114419991E-001                  2.0017095462265377E-002                  3.0757311454326028E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.1592924233815889E+001                  3.1839857285902009E+000                  3.7400033987194106E+000                 -8.6358139068688811E+000                  2.8946369802010081E+000                  6.6503987187786329E-001                  3.1494310813771609E-001                  2.0017019984420625E-002                  3.0616313108387840E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.1588825030021443E+001                  3.1838842153150537E+000                  3.7487598523808305E+000                 -8.6389905981672985E+000                  2.9003774150204662E+000                  6.6500921690455239E-001                  3.1497381594178087E-001                  2.0016967153666743E-002                  3.0390371897190198E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.1581993023697363E+001                  3.1837136241948580E+000                  3.7596165016331202E+000                 -8.6444407954474798E+000                  2.9060484558965798E+000                  6.6499811116919105E-001                  3.1498494079513994E-001                  2.0016948035669002E-002                  3.0010350151700016E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.1577893819902917E+001                  3.1836098786658580E+000                  3.7690370184136328E+000                 -8.6499450466073000E+000                  2.9102561619215148E+000                  6.6499463087206678E-001                  3.1498842708157565E-001                  2.0016942046357622E-002                  2.9632071695989889E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.1573794616108469E+001                  3.1835047340652682E+000                  3.7784766999677677E+000                 -8.6562724717629589E+000                  2.9137338162454460E+000                  6.6499366778720637E-001                  3.1498939182347602E-001                  2.0016940389317561E-002                  2.9203375144307068E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.1571061813578838E+001                  3.1834335655973791E+000                  3.7872062120275825E+000                 -8.6626569839168468E+000                  2.9164971688438635E+000                  6.6499334228855822E-001                  3.1498971788209840E-001                  2.0016939829343383E-002                  2.8777152901031813E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.1568329011049206E+001                  3.1833613073757916E+000                  3.7976472539066330E+000                 -8.6709818382309187E+000                  2.9192442069190605E+000                  6.6499321938943123E-001                  3.1498984099263450E-001                  2.0016939617934271E-002                  2.8230751554252475E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.1565596208519576E+001                  3.1832876135589356E+000                  3.8104051672679038E+000                 -8.6820309663765762E+000                  2.9219751570466461E+000                  6.6499317510555134E-001                  3.1498988535268391E-001                  2.0016939541764756E-002                  2.7521542368540483E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.1562863405989942E+001                  3.1832119818058757E+000                  3.8213122297250885E+000                 -8.6920645270757966E+000                  2.9240130737132302E+000                  6.6499316139204867E-001                  3.1498989908977243E-001                  2.0016939518178845E-002                  2.6892969256973422E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.1561497004725128E+001                  3.1831732668065720E+000                  3.8284623095324846E+000                 -8.6988083504272815E+000                  2.9253667124028402E+000                  6.6499315486022825E-001                  3.1498990563282625E-001                  2.0016939506945497E-002                  2.6478576522110490E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.1560130603460312E+001                  3.1831339353392476E+000                  3.8383972786131442E+000                 -8.7083388133488260E+000                  2.9273897893721967E+000                  6.6499314730695203E-001                  3.1498991319909242E-001                  2.0016939493955554E-002                  2.5903816542128739E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.1557397800930680E+001                  3.1830534938203030E+000                  3.8483487196723374E+000                 -8.7178110952528627E+000                  2.9299177177855378E+000                  6.6499314020215150E-001                  3.1498992031611062E-001                  2.0016939481737883E-002                  2.5344928233728232E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.1554984192150496E+001                  3.1829808429518471E+000                  3.8559287306842647E+000                 -8.7249433103952558E+000                  2.9322766570970313E+000                  6.6499313429316675E-001                  3.1498992623525612E-001                  2.0016939471577122E-002                  2.4932081946979634E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
