                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1563                                     1903                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.4444913042288706E+007                  5.7394647789484357E-007                  2.9282255082283941E+003                  1.6114001458958068E+005                  1.5597170553234405E+003                  5.4689019504813210E+000                  2.0269561270434693E-032                  3.0894886984099274E-030                  1.6501400352415466E-009                  2.2802890853924893E-011                  2.1836497655328222E-029                  1.3033111714560690E-007                  4.8446366222554930E-012                  1.1909413802417298E+001                  0.0000000000000000E+000                  3.6938779715024004E+000                  1.2888052316714914E-004                  3.4025531001345972E+000                  1.9934240755188021E-001                  2.3508203552763902E-002                  1.4218640359942036E+000                  1.2103104012212744E+000                  6.2917857301198756E+000                  4.5311433240938870E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7864077549283117E+008                  1.3289616827516035E+001                  7.3907240437766234E+005                  1.8119781928529086E+011                  7.8378541401195520E-004                  9.7809244521464090E+004                  2.0556943167425305E+011                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.5584678782333006E+014                               "r24.08.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250605"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.1909413680624418E+001                  3.1930458149960574E+000                  3.4666046105741941E+000                 -8.9720442639114228E+000                  2.2822350395548643E+000                  6.7059455533873857E-001                  3.0937968389204090E-001                  2.0025760769220469E-002                  1.4352727239689110E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.1909413568397687E+001                  3.1930458093360445E+000                  3.4666046894111595E+000                 -8.9720437302826053E+000                  2.2822356596408855E+000                  6.7059455533873857E-001                  3.0937968389204090E-001                  2.0025760769220469E-002                  1.4352744875817596E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1909413372551699E+001                  3.1930457994588073E+000                  3.4666048269569005E+000                 -8.9720427738636221E+000                  2.2822367666471433E+000                  6.7059455533873846E-001                  3.0937968389204085E-001                  2.0025760769220691E-002                  1.4352776484974450E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1909413030906824E+001                  3.1930457822284386E+000                  3.4666050679106495E+000                 -8.9720411433567264E+000                  2.2822386614022534E+000                  6.7059455533873857E-001                  3.0937968389204090E-001                  2.0025760769220469E-002                  1.4352830372551618E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.1909412430968585E+001                  3.1930457519715150E+000                  3.4666054913472508E+000                 -8.9720382619672883E+000                  2.2822420070041236E+000                  6.7059455533873857E-001                  3.0937968389204090E-001                  2.0025760769220469E-002                  1.4352925601773014E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.1909411376222277E+001                  3.1930456987774187E+000                  3.4666062390720791E+000                 -8.9720330813304248E+000                  2.2822480064457062E+000                  6.7059455533873846E-001                  3.0937968389204090E-001                  2.0025760769220691E-002                  1.4353096822152993E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.1909409509025100E+001                  3.1930456046100026E+000                  3.4666076025924357E+000                 -8.9720236884934756E+000                  2.2822588929595944E+000                  6.7059455533873802E-001                  3.0937968389204112E-001                  2.0025760769220913E-002                  1.4353407261224262E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.1909406047816885E+001                  3.1930454300562392E+000                  3.4666102123510329E+000                 -8.9720057254045535E+000                  2.2822797150571748E+000                  6.7059455533873613E-001                  3.0937968389204223E-001                  2.0025760769221579E-002                  1.4354000971123733E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.1909399310286377E+001                  3.1930450902862351E+000                  3.4666152317816969E+000                 -8.9719710035410962E+000                  2.2823199339660634E+000                  6.7059455533872936E-001                  3.0937968389204601E-001                  2.0025760769224688E-002                  1.4355148655948666E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.1909386431344615E+001                  3.1930444408579000E+000                  3.4666243011924256E+000                 -8.9719083405216988E+000                  2.2823925299502057E+000                  6.7059455533870660E-001                  3.0937968389205917E-001                  2.0025760769234235E-002                  1.4357220130616459E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.1909363862918118E+001                  3.1930433029886709E+000                  3.4666395369060283E+000                 -8.9718033138131226E+000                  2.2825142449591915E+000                  6.7059455533863666E-001                  3.0937968389209913E-001                  2.0025760769264211E-002                  1.4360692707852445E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.1909326874035621E+001                  3.1930414384913668E+000                  3.4666641325452985E+000                 -8.9716336415459228E+000                  2.2827108552825881E+000                  6.7059455533844037E-001                  3.0937968389221165E-001                  2.0025760769347922E-002                  1.4366304484519009E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.1909267692671225E+001                  3.1930384564537331E+000                  3.4667037898335349E+000                 -8.9713600323740046E+000                  2.2830278948003646E+000                  6.7059455533790979E-001                  3.0937968389251641E-001                  2.0025760769573742E-002                  1.4375358512300325E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.1909171748966909E+001                  3.1930336249453219E+000                  3.4667708231068839E+000                 -8.9708977394016962E+000                  2.2835635909576304E+000                  6.7059455533642731E-001                  3.0937968389336695E-001                  2.0025760770205681E-002                  1.4390669261532447E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.1909005309678276E+001                  3.1930252519736366E+000                  3.4668941335654537E+000                 -8.9700478567695292E+000                  2.2845484753089043E+000                  6.7059455533184831E-001                  3.0937968389599446E-001                  2.0025760772157231E-002                  1.4418859209385276E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.1908688532261278E+001                  3.1930093458438935E+000                  3.4670627618083021E+000                 -8.9688862312212088E+000                  2.2858946566365037E+000                  6.7059455532085099E-001                  3.0937968390230547E-001                  2.0025760776843482E-002                  1.4457478770378309E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.1908343131988502E+001                  3.1929920468372370E+000                  3.4673604198465569E+000                 -8.9668397730488802E+000                  2.2882667408390338E+000                  6.7059455529258749E-001                  3.0937968391852921E-001                  2.0025760788883296E-002                  1.4525767406241009E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.1907516859397491E+001                  3.1929508500716430E+000                  3.4678554992917809E+000                 -8.9634422442254813E+000                  2.2922054031140005E+000                  6.7059455521251798E-001                  3.0937968396452531E-001                  2.0025760822956706E-002                  1.4639853191724233E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.1906384069613509E+001                  3.1928947920909647E+000                  3.4688045378041479E+000                 -8.9569688666263829E+000                  2.2997146653328033E+000                  6.7059455498326725E-001                  3.0937968409646111E-001                  2.0025760920271640E-002                  1.4859708988786203E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.1903733789991513E+001                  3.1927654962770151E+000                  3.4708200256180839E+000                 -8.9433807630948614E+000                  2.3154964014746198E+000                  6.7059455421685177E-001                  3.0937968454073855E-001                  2.0025761242409734E-002                  1.5332001143366854E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1898224911364734E+001                  3.1925046689996823E+000                  3.4739304159174536E+000                 -8.9228197407389622E+000                  2.3394263997174982E+000                  6.7059455204611962E-001                  3.0937968582356440E-001                  2.0025762130315927E-002                  1.6075353632958739E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.1890807363260672E+001                  3.1921690211824676E+000                  3.4768899610410884E+000                 -8.9037872026775524E+000                  2.3616479065580620E+000                  6.7059454754322145E-001                  3.0937968857288828E-001                  2.0025763883890324E-002                  1.6795529692554115E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.1885597713343239E+001                  3.1919429516234845E+000                  3.4799389083888741E+000                 -8.8849407393620332E+000                  2.3837660640885034E+000                  6.7059454003807051E-001                  3.0937969332637844E-001                  2.0025766635551001E-002                  1.7540452933140604E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.1877602357501553E+001                  3.1916100903844216E+000                  3.4848437979566613E+000                 -8.8563238438081200E+000                  2.4176208291468639E+000                  6.7059451380508428E-001                  3.0937971058557368E-001                  2.0025775609342045E-002                  1.8735214583896965E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.1864088693184041E+001                  3.1910817993473715E+000                  3.4901517968966074E+000                 -8.8279947624119970E+000                  2.4515844531289703E+000                  6.7059444027138915E-001                  3.0937976178374427E-001                  2.0025797944866586E-002                  1.9998097770195612E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.1854358378764827E+001                  3.1907243399946310E+000                  3.4939325925984415E+000                 -8.8095298030765967E+000                  2.4740417197650508E+000                  6.7059434636869930E-001                  3.0937983018618842E-001                  2.0025823445112279E-002                  2.0866721240364801E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.1847730570341565E+001                  3.1904905145503131E+000                  3.4978437825159103E+000                 -8.7918372848432522E+000                  2.4958465031549655E+000                  6.7059420698144123E-001                  3.0937993381106726E-001                  2.0025859207491559E-002                  2.1734378520849007E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.1837671768302087E+001                  3.1901491343573123E+000                  3.5023787434941624E+000                 -8.7733688390634548E+000                  2.5190642555372476E+000                  6.7059395980906567E-001                  3.0938012104643370E-001                  2.0025919144500692E-002                  2.2678591102211705E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.1829059781954994E+001                  3.1898684229151963E+000                  3.5081446454052339E+000                 -8.7524971104926781E+000                  2.5459452007046810E+000                  6.7059367937034620E-001                  3.0938033854627867E-001                  2.0025982083375138E-002                  2.3795140137629954E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.1814813140822565E+001                  3.1894247284146537E+000                  3.5152571092897738E+000                 -8.7313405746273194E+000                  2.5744738153122961E+000                  6.7059338150556380E-001                  3.0938057442925160E-001                  2.0026044065184601E-002                  2.4983039789604847E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.1803275814534702E+001                  3.1890815653363207E+000                  3.5238126299582695E+000                 -8.7107050076399073E+000                  2.6039213567660333E+000                  6.7059306829504528E-001                  3.0938082490308844E-001                  2.0026106801866339E-002                  2.6198794173240099E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.1786423369853955E+001                  3.1886022112851520E+000                  3.5354026449145972E+000                 -8.6911089905085124E+000                  2.6353794425129378E+000                  6.7059303948203564E-001                  3.0938084796354554E-001                  2.0026112554418773E-002                  2.7408048897893840E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.1770841062903358E+001                  3.1881772143493983E+000                  3.5448667417176902E+000                 -8.6804723875983569E+000                  2.6556497431645991E+000                  6.7059239647053792E-001                  3.0938136585206638E-001                  2.0026237677395642E-002                  2.8087581987705727E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.1764301430362682E+001                  3.1880028048939102E+000                  3.5514887729768576E+000                 -8.6744849205261652E+000                  2.6683555585107510E+000                  6.7059222310180411E-001                  3.0938150738401021E-001                  2.0026269514185735E-002                  2.8477499872469418E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.1756453871313868E+001                  3.1877961072838366E+000                  3.5574552143556732E+000                 -8.6703878555322706E+000                  2.6784939293559158E+000                  6.7059208769511569E-001                  3.0938161894806560E-001                  2.0026293356818714E-002                  2.8747423646735110E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.1752530091789462E+001                  3.1876936194768115E+000                  3.5643522611711607E+000                 -8.6663589376304291E+000                  2.6894945380546686E+000                  6.7059193477367163E-001                  3.0938174594673751E-001                  2.0026319279590865E-002                  2.9015350944257714E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.1743374606232512E+001                  3.1874564113454955E+000                  3.5727810704795226E+000                 -8.6630632306049637E+000                  2.7012979767318241E+000                  6.7059176048158076E-001                  3.0938189418003909E-001                  2.0026345338380214E-002                  2.9236370435598607E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.1738142900199970E+001                  3.1873217156536953E+000                  3.5800705549518876E+000                 -8.6609228180634403E+000                  2.7107871134498449E+000                  6.7059158235252148E-001                  3.0938205153908549E-001                  2.0026366108393034E-002                  2.9380807884387737E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.1731530708586442E+001                  3.1871521367619779E+000                  3.5921404819065734E+000                 -8.6586345953797572E+000                  2.7252310704917302E+000                  6.7059114454546265E-001                  3.0938245824446114E-001                  2.0026397210076263E-002                  2.9535987229942105E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.1719628763682092E+001                  3.1868480016294942E+000                  3.6077247064843463E+000                 -8.6573047123240379E+000                  2.7422416767707798E+000                  6.7058972569784692E-001                  3.0938383825266441E-001                  2.0026436049488616E-002                  2.9626448735191150E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.1708962186213030E+001                  3.1865757261722347E+000                  3.6220447025698661E+000                 -8.6561699113385959E+000                  2.7577757545577044E+000                  6.7058545146177373E-001                  3.0938807363459525E-001                  2.0026474903630964E-002                  2.9703587988744011E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.1698266585114826E+001                  3.1863029091660500E+000                  3.6328719163111618E+000                 -8.6547897782271299E+000                  2.7700361345543500E+000                  6.7057314664591783E-001                  3.0940035365443730E-001                  2.0026499699644873E-002                  2.9797043103617904E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.1691581834428449E+001                  3.1861326792312998E+000                  3.6415099239283024E+000                 -8.6533426331295455E+000                  2.7801565963633372E+000                  6.7054907296950483E-001                  3.0942442710606943E-001                  2.0026499924425734E-002                  2.9894355601006067E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.1683560133604797E+001                  3.1859288196363060E+000                  3.6510728695694188E+000                 -8.6512473487190409E+000                  2.7918345388278207E+000                  6.7047815533007871E-001                  3.0949541899907024E-001                  2.0026425670851111E-002                  3.0032584469739481E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.1674201482643866E+001                  3.1856917674214849E+000                  3.6600093133774938E+000                 -8.6487659402457222E+000                  2.8032222122496315E+000                  6.7029831009151897E-001                  3.0967553758145511E-001                  2.0026152327025981E-002                  3.0188477410842928E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.1666179781820215E+001                  3.1854894306034431E+000                  3.6684962058458646E+000                 -8.6460408956013399E+000                  2.8143318120852356E+000                  6.6995383049862645E-001                  3.1002059153058947E-001                  2.0025577970784081E-002                  3.0347287150657064E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.1656821130859289E+001                  3.1852544929859175E+000                  3.6784762976806840E+000                 -8.6424587406168598E+000                  2.8276440266034637E+000                  6.6924138168147507E-001                  3.1073427310154167E-001                  2.0024345216983264E-002                  3.0533599808053153E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.1644788579623807E+001                  3.1849543574253656E+000                  3.6863576271826255E+000                 -8.6394650763419776E+000                  2.8382208134958695E+000                  6.6843727895780591E-001                  3.1153978406438448E-001                  2.0022936977809547E-002                  3.0670972870603145E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.1639381876819625E+001                  3.1848202199771563E+000                  3.6924435457064053E+000                 -8.6372164570021237E+000                  2.8463031270149148E+000                  6.6775821146518000E-001                  3.1222004117490049E-001                  2.0021747359919573E-002                  3.0767585459124795E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.1631183469230729E+001                  3.1846176367478556E+000                  3.7011253282785610E+000                 -8.6344298189127446E+000                  2.8574314609940834E+000                  6.6681948841001670E-001                  3.1316040493615344E-001                  2.0020106653829917E-002                  3.0878647095963276E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.1620252259112204E+001                  3.1843488160728941E+000                  3.7090591527039267E+000                 -8.6327911210355417E+000                  2.8667623166507084E+000                  6.6609902601255311E-001                  3.1388212014115402E-001                  2.0018853846292872E-002                  3.0928443060326134E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.1614786654052942E+001                  3.1842147254564077E+000                  3.7159908069839340E+000                 -8.6319347496345848E+000                  2.8743935136427963E+000                  6.6557447622544175E-001                  3.1440757959083793E-001                  2.0017944183720271E-002                  3.0940703473228354E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.1606588246464046E+001                  3.1840137533196984E+000                  3.7253120769132182E+000                 -8.6322148548501598E+000                  2.8833875392235426E+000                  6.6520659663399240E-001                  3.1477609551598768E-001                  2.0017307850019872E-002                  3.0886581071479545E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.1598389838875153E+001                  3.1838123718595908E+000                  3.7343157407595173E+000                 -8.6339329075672033E+000                  2.8907511911278134E+000                  6.6508279896216049E-001                  3.1490010699204762E-001                  2.0017094045791883E-002                  3.0753180773412599E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.1592924233815889E+001                  3.1836774287277807E+000                  3.7414081046322418E+000                 -8.6360435229952124E+000                  2.8958363297757495E+000                  6.6503809361254007E-001                  3.1494488945898058E-001                  2.0017016928479348E-002                  3.0599965825335423E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.1588825030021443E+001                  3.1835756451386907E+000                  3.7504081199049630E+000                 -8.6394718595740567E+000                  2.9015792491658163E+000                  6.6500680696158110E-001                  3.1497623002605241E-001                  2.0016963012366551E-002                  3.0356492037183790E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.1581993023697363E+001                  3.1834045001355862E+000                  3.7616537405696500E+000                 -8.6453301548564685E+000                  2.9072527624503670E+000                  6.6499636939235884E-001                  3.1498668556418885E-001                  2.0016945043452306E-002                  2.9948797388974915E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.1577893819902917E+001                  3.1833003195549496E+000                  3.7714761415757954E+000                 -8.6512632112448173E+000                  2.9114623161442550E+000                  6.6499329083422321E-001                  3.1498976942079121E-001                  2.0016939744985640E-002                  2.9542146074933422E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.1573794616108469E+001                  3.1831946293753632E+000                  3.7814264790691072E+000                 -8.6581447163431200E+000                  2.9149415179782303E+000                  6.6499249501616542E-001                  3.1499056660825336E-001                  2.0016938375581272E-002                  2.9077642113198559E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.1571061813578838E+001                  3.1831230000490827E+000                  3.7907198442154963E+000                 -8.6651546376814714E+000                  2.9177061160459048E+000                  6.6499223748396052E-001                  3.1499082458355887E-001                  2.0016937932480605E-002                  2.8612026346157672E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.1568329011049206E+001                  3.1830501688469557E+000                  3.8019604976546177E+000                 -8.6743936609380903E+000                  2.9204544046927885E+000                  6.6499214332934864E-001                  3.1499091890015390E-001                  2.0016937770497512E-002                  2.8009738959729241E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.1565596208519576E+001                  3.1829757338112996E+000                  3.8155985744979857E+000                 -8.6865266091629678E+000                  2.9231866544322718E+000                  6.6499210916636675E-001                  3.1499095312190439E-001                  2.0016937711728855E-002                  2.7238020250539521E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.1562863405989942E+001                  3.1828991500174344E+000                  3.8264993220909069E+000                 -8.6967069804712054E+000                  2.9252255648203240E+000                  6.6499209756174293E-001                  3.1499096474648935E-001                  2.0016937691767711E-002                  2.6606926679504203E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.1561497004725128E+001                  3.1828599342285715E+000                  3.8333425556834309E+000                 -8.7032190823866937E+000                  2.9265798729755921E+000                  6.6499209165999351E-001                  3.1499097065839005E-001                  2.0016937681616387E-002                  2.6210923627499050E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.1560130603460312E+001                  3.1828201151129716E+000                  3.8425760408683902E+000                 -8.7121024852340465E+000                  2.9286039785645852E+000                  6.6499208441458146E-001                  3.1499097791626401E-001                  2.0016937669154578E-002                  2.5680207969288982E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.1557397800930680E+001                  3.1827387971090291E+000                  3.8517011634215867E+000                 -8.7207480697416866E+000                  2.9311332408980748E+000                  6.6499207713088471E-001                  3.1499098521248770E-001                  2.0016937656627598E-002                  2.5174020415145716E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.1554984192150496E+001                  3.1826654939226526E+000                  3.8587071945419251E+000                 -8.7272877121781942E+000                  2.9334934071361838E+000                  6.6499207092174206E-001                  3.1499099143230869E-001                  2.0016937645949251E-002                  2.4797771721640054E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
